rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
12,Sarah,Lyon,Sarah Lyon,Female,,,https://ui-avatars.com/api/?name=S+L&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
12,EMMELINE,SIM,EMMELINE SIM,Female,,,https://ui-avatars.com/api/?name=E+S&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
12,Astra,Newton,Astra Newton,Female,,,https://ui-avatars.com/api/?name=A+N&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
15,Shaunacy,Kennedy,Shaunacy Kennedy,Female,,,https://ui-avatars.com/api/?name=S+K&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
15,Jayne-Marie,Xidhas,Jayne-Marie Xidhas,Female,,,https://ui-avatars.com/api/?name=J+X&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
17,Sash,Neequaye,Sash Neequaye,Female,,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
18,Julia,Baxter,Julia Baxter,Female,,,https://ui-avatars.com/api/?name=J+B&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
18,Charlotte,Berry,Charlotte Berry,Female,,,https://ui-avatars.com/api/?name=C+B&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
20,Katherine,Robertshaw,Katherine Robertshaw,Female,,,https://ui-avatars.com/api/?name=K+R&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
21,Jo,McCULLOCH,Jo McCULLOCH,Female,,PeaceFit,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX LIVERPOOL 2025,United Kingdom 🇬🇧,2025,Female,ATHX Lite,Strength,,,,,
