rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
42,Paul,Becker,Paul Becker,Male,,,https://ui-avatars.com/api/?name=P+B&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
43,Lukas,Bossert,Lukas Bossert,Male,,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
43,Christian,Kosak,Christian Kosak,Male,,,https://ui-avatars.com/api/?name=C+K&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
45,Matthew,Bevan,Matthew Bevan,Male,United Kingdom,,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
46,Sven,Malaschewski,Sven Malaschewski,Male,,,https://ui-avatars.com/api/?name=S+M&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
47,Tim,Lischke,Tim Lischke,Male,,,https://ui-avatars.com/api/?name=T+L&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
48,Jan,Spreitzenbarth,Jan Spreitzenbarth,Male,Germany,CrossFit Icke,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
49,Santo,Galasso,Santo Galasso,Male,Belgium,ENVOLVE GYM,https://ui-avatars.com/api/?name=S+G&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
50,Maik,Titjung,Maik Titjung,Male,,,https://ui-avatars.com/api/?name=M+T&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
51,Meysam,Kavosi,Meysam Kavosi,Male,,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
52,Adrian,Stolz,Adrian Stolz,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
53,Juri,Maier,Juri Maier,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
54,Benjamin,Lux,Benjamin Lux,Male,,,https://ui-avatars.com/api/?name=B+L&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
55,Marian,Schulz,Marian Schulz,Male,,,https://ui-avatars.com/api/?name=M+S&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
56,Vahdet,Akkaya,Vahdet Akkaya,Male,,,https://ui-avatars.com/api/?name=V+A&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
57,Eric,Wothe,Eric Wothe,Male,,,https://ui-avatars.com/api/?name=E+W&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
58,Marco,Friedrichs,Marco Friedrichs,Male,,,https://ui-avatars.com/api/?name=M+F&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
59,Erik,Wrage,Erik Wrage,Male,,,https://ui-avatars.com/api/?name=E+W&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
60,Jannes,Stubbemann,Jannes Stubbemann,Male,,,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
61,Elias,Monfort,Elias Monfort,Male,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
62,Karan,Moallim,Karan Moallim,Male,Germany,,https://athxgames.com/storage/profile-photos/6oaAaZTggaFQ2jkqnt7nW6LueqBJXzbcDzk3Gm5U.jpg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
63,Keith,Lawrence,Keith Lawrence,Male,,TONE HOUSE,https://ui-avatars.com/api/?name=K+L&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
64,Alfred,Leutl,Alfred Leutl,Male,Austria,Das Gym,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
65,Severin,Müller,Severin Müller,Male,,,https://ui-avatars.com/api/?name=S+M&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
66,Joshua,Klingenberg,Joshua Klingenberg,Male,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
67,Christian,Leutner,Christian Leutner,Male,Germany,Crossfit Adendorf,https://ui-avatars.com/api/?name=C+L&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
68,Robert,Ettrich,Robert Ettrich,Male,,,https://ui-avatars.com/api/?name=R+E&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
69,Mohamed,Asy,Mohamed Asy,Male,,,https://ui-avatars.com/api/?name=M+A&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
70,Albrecht,Grafe,Albrecht Grafe,Male,,,https://ui-avatars.com/api/?name=A+G&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
71,James,McMillian,James McMillian,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
72,Okan,Borchert,Okan Borchert,Male,Germany,Crossfit Aorta,https://athxgames.com/storage/profile-photos/uZxvjZCK6cOQwgNi0nR2jRSSBCEzwGovXH44Osvl.jpg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
73,Marvin,Oberländer,Marvin Oberländer,Male,,,https://ui-avatars.com/api/?name=M+O&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
74,Jenö,Mészáros,Jenö Mészáros,Male,Germany,AXT,https://athxgames.com/storage/profile-photos/mcHbhUa8t6RpilLrTHAOfYvt9RKExvA4S2xsqwDn.jpg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
75,Anatoli,Guschan,Anatoli Guschan,Male,Germany,Crossfit Paderborn,https://ui-avatars.com/api/?name=A+G&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
76,Bastian,Bienlein,Bastian Bienlein,Male,,,https://ui-avatars.com/api/?name=B+B&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
77,Kai,Jakobeit,Kai Jakobeit,Male,,,https://athxgames.com/storage/profile-photos/ICr4YJJNBnyB9oEk4i1NGcGJ0czeci7hWJ4YVYJG.jpg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
78,Konstantin,Hoffmann,Konstantin Hoffmann,Male,Germany,B-Sport Berlin,https://athxgames.com/storage/profile-photos/7WSYRamhTGHPhmShKH51WloEwZUgNjsZs1uWUcR2.jpg,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
79,Robin,Gumlich,Robin Gumlich,Male,Germany,,https://ui-avatars.com/api/?name=R+G&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
80,Aidan,Solan,Aidan Solan,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX,Endurance,,,,,
