rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
13,Juri Maier & Greta Grothe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,13
14,Benjamin Lux & Anne Lux,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,14
15,Christian Kosak & Tamara Salden,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,15
16,Okan Borchert & Nadja Schmidt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,16
17,Eric Wothe & Michelle Wothe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,17
18,Petra Bohnet-Waldraff & Shang Hao Huang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,18
19,Karin Steininger & Alfred Leutl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,19
20,Elias Monfort & Eliza Cumming,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,20
21,Nicole Schoen & Vassili Christu,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,21
22,Christian Schnur & Stina Güttner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,22
23,Maik Titjung & Pilar Olivera,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,23
24,Sven Malaschewski & Alla Kliushnyk,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,24
25,Helene Wieblitz & Albrecht Grafe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,25
26,Christian Krüger & Maria Tavarone,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,26
27,Kai Jakobeit & Julia Bethke,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,27
28,Lisanne Visser & Jannes Stubbemann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,28
29,Ena Soukou & Mohamed Asy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,29
30,Bastian Bienlein & Valeska Grabowski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,30
31,Robert Ettrich & Nadine Freigang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,31
32,Josipa Ljiljak & Jenö Mészáros,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,32
33,Michelle Guy & Konstantin Hoffmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,33
34,Romy Leutner & Marco Friedrichs,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,34
35,Robin Gumlich & Damaris Endres,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,35
36,Christian Leutner & Ines Leutner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Endurance,,,,,,,,,36
1,Jülly-Inna Liang & Lukas Quackatz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,15:08,,,,,,1
2,Emilio Anton & Lara Vila Moreno,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,15:36,,,,,,2
3,Esteban Falconi & Marion Le Flecher,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,15:46,,,,,,3
4,Josi Sandhaus & Alex Haberberger,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,16:58,,,,,,4
5,Adam Smith & Lucy Smith,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,19:16,,,,,,5
6,Ana Gutierrez & michal Andrzejewski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,20:32,,,,,,6
7,Paul Hoatson & Jodi Hoatson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,20:36,,,,,,7
8,Anne Koch & Robert Koch,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,21:19,,,,,,8
9,sarah sterzing & Daniel Sterzing,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,21:28,,,,,,9
10,Duy Nhan & Xiuping Ngo,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,MetCon X,,,22:44,,,,,,10
1,Martin Petersen & Bjarne Jensen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,1
2,James Sprague & Ty Jenkins,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,2
3,Joe Gilbert & Guy Kennedy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,3
4,Michael Krenz & Jakob Herold,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,4
5,Felix Taudte & Malte Golldack-Bosen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,5
6,Sören Findeisen & Pascal Petersen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,6
7,Maurits Schön & Chase Frankenfeld,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,7
8,Lennart Palausch & Bosse Jordt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,8
9,Helge Weiger & Dennis Stupka,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,9
10,Jacob Overgaard & Jesper Skov Christensen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,10
11,Massimo De Lieto & Renato La Rana,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,11
12,Julian Möller & Leif Lindfors,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,12
13,Tyler Alexander & Sam Baza,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,13
14,Michael Ricatto & Oliver Nink,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,14
15,Cooper Marsh & Kevin Roevens,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,15
16,Marco Engel & Tilman Link,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,16
17,James McMillian & Keith Lawrence,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Endurance,,,,,,,,,17
1,Alex Hipwell & Lena Sassano,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,1
2,Francisca Sommer & Josephin Haberlandt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,2
3,Holland Cathey & Isabell Grasnick,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,3
4,Franziska Mews & Maria Agethen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,4
5,Laura Thomanek & Tamara Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,5
6,Hanna Koms & Marlene Komes,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,6
7,Saskia Hauser & Kelley Griffiths,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,7
8,Sarah Wagner & Luisa Alfes,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,8
9,Michelle Krahnenfeld & Lina Michaelis,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,9
10,Alexandra Buschmann & Nancy Sellenthin,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,10
11,Anja Kürzinger & Nina Gulde,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,11
12,Vienna Oppie & Ann-Kathrin Burmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,12
12,Anne-Marie Hansen & Finja Thoroe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,12
14,Franzi Rinke & Natalie Lang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,14
15,Anne A & Julia Achter,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,15
16,Celine Voß & Jule Paulsen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,16
17,Tanima Frank & Maryna Kyrchun,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,17
18,Jennifer Morrice & Janin Steitz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,18
18,Polina Dmitrovskaya & Mia Schütt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,18
20,Marina Hellenthal & Kerstin Kukla,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,20
21,Miriam Blaettler & Veronika Guessregen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,21
22,Denise Rintisch & Azadeh Ghavamy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,22
23,Yoonji Jang & amy charlton,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Strength,,,,,,,,,23
1,Isa Braun & Vera Pöhl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,1
2,Laura Berger & Andrea Sommer,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,2
3,Martina Burkert & Charlotte Schindler,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,3
4,Svenja Rojem-Wagner & Burcin Özcelik,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,4
5,Louise Whittaker & Chloe Canham,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,5
6,Georgette Vazquez & Laura Lopez,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,6
7,Maryna Werner & Ilona Lipovska,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,7
8,daisy heinsen & Diana Fink,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Endurance,,,,,,,,,8
1,Timm Witzke & Kimberly Günzel,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,1
2,Juri Maier & Greta Grothe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,2
3,Okan Borchert & Nadja Schmidt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,3
4,Saskia Noack & Marc Ewers,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,4
5,Sina Bertelsbeck & Philip Heitmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,5
6,Karin Steininger & Alfred Leutl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,6
7,Maximilian Brandl & Franziska Koch,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,7
8,Giannina Pomilio & Angelo E,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,8
9,Christian Leutner & Ines Leutner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,9
9,Kai Jakobeit & Julia Bethke,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,9
11,Nicole Schoen & Vassili Christu,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,11
12,Benjamin Lux & Anne Lux,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,12
13,Elias Monfort & Eliza Cumming,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,13
14,Robert Ettrich & Nadine Freigang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,14
15,Romy Leutner & Marco Friedrichs,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,15
15,Josipa Ljiljak & Jenö Mészáros,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,15
17,Bastian Bienlein & Valeska Grabowski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,17
18,Christian Krüger & Maria Tavarone,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,18
19,Christian Kosak & Tamara Salden,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,19
20,Sindy Haake & Jan Spreitzenbarth,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,20
21,Christian Schnur & Stina Güttner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,21
22,Ezzahra Mardoume & Nico Küttner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,22
22,Helene Wieblitz & Albrecht Grafe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,22
22,Madita Carstensen & Tom Harring,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,22
25,Luis Camilo Cardenas Dovale & Abigail Perez Ortiz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,25
26,Eric Wothe & Michelle Wothe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,26
27,Petra Bohnet-Waldraff & Shang Hao Huang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,27
27,Robin Gumlich & Damaris Endres,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,27
29,Christian Nolde & Steffi Schmitt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,29
29,Fabian Eisenlauer & Jennifer Nikolaus,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,29
31,Maria De Sancho & Stewart Patience,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,31
32,Ena Soukou & Mohamed Asy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,32
33,Michelle Guy & Konstantin Hoffmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,33
33,Sven Malaschewski & Alla Kliushnyk,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,33
35,Lisanne Visser & Jannes Stubbemann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,35
36,Maik Titjung & Pilar Olivera,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Strength,,,,,,,,,36
1,Esteban Falconi & Marion Le Flecher,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,1
2,Jülly-Inna Liang & Lukas Quackatz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,2
3,Josi Sandhaus & Alex Haberberger,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,3
4,Anne Koch & Robert Koch,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,4
5,Emilio Anton & Lara Vila Moreno,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,5
6,Ana Gutierrez & michal Andrzejewski,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,6
7,Adam Smith & Lucy Smith,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,7
8,Duy Nhan & Xiuping Ngo,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,8
9,Paul Hoatson & Jodi Hoatson,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,9
10,sarah sterzing & Daniel Sterzing,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX Lite,Endurance,,,,,,,,,10
1,James Sprague & Ty Jenkins,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,1
2,James McMillian & Keith Lawrence,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,2
3,Felix Taudte & Malte Golldack-Bosen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,3
4,Michael Krenz & Jakob Herold,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,4
5,Julian Möller & Leif Lindfors,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,5
6,Sören Findeisen & Pascal Petersen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,6
7,Lennart Palausch & Bosse Jordt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,7
8,Tyler Alexander & Sam Baza,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,8
9,Massimo De Lieto & Renato La Rana,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,9
9,Maurits Schön & Chase Frankenfeld,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,9
11,Jacob Overgaard & Jesper Skov Christensen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,11
11,Cooper Marsh & Kevin Roevens,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,11
13,Marco Engel & Tilman Link,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,13
14,Joe Gilbert & Guy Kennedy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,14
15,Martin Petersen & Bjarne Jensen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,15
16,Michael Ricatto & Oliver Nink,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,16
17,Helge Weiger & Dennis Stupka,ATHX BERLIN 2025,Germany 🇩🇪,2025,Male,ATHX Pro,Strength,,,,,,,,,17
1,Laura Berger & Andrea Sommer,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,1
2,daisy heinsen & Diana Fink,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,2
3,Georgette Vazquez & Laura Lopez,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,3
4,Isa Braun & Vera Pöhl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,4
5,Svenja Rojem-Wagner & Burcin Özcelik,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,5
6,Louise Whittaker & Chloe Canham,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,6
7,Martina Burkert & Charlotte Schindler,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,7
8,Maryna Werner & Ilona Lipovska,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX Lite,Strength,,,,,,,,,8
1,Alex Hipwell & Lena Sassano,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,1 (239KG),4 (17.053KM),3 (13:42),,,,,,8
2,Laura Thomanek & Tamara Becker,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,5 (215KG),2 (17.37KM),2 (13:09),,,,,,9
3,Michelle Krahnenfeld & Lina Michaelis,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,9 (193KG),1 (17.481KM),4 (13:43),,,,,,14
4,Holland Cathey & Isabell Grasnick,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,3 (219KG),10 (16.598KM),6 (14:31),,,,,,19
5,Saskia Hauser & Kelley Griffiths,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,7 (196KG),6 (16.794KM),7 (15:15),,,,,,20
6,Franziska Mews & Maria Agethen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,4 (217KG),14 (15.616KM),8 (15:21),,,,,,26
7,Anne-Marie Hansen & Finja Thoroe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,12 (185KG),7 (16.661KM),10 (15:45),,,,,,29
8,Tanima Frank & Maryna Kyrchun,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,17 (163KG),3 (17.201KM),12 (16:33),,,,,,32
9,Francisca Sommer & Josephin Haberlandt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,2 (224KG),20 (15.059KM),11 (16:12),,,,,,33
10,Sarah Wagner & Luisa Alfes,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,8 (195KG),12 (16.372KM),14 (16:37),,,,,,34
11,Alexandra Buschmann & Nancy Sellenthin,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,10 (191KG),17 (15.227KM),9 (15:40),,,,,,36
12,Vienna Oppie & Ann-Kathrin Burmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,12 (185KG),15 (15.321KM),13 (16:35),,,,,,40
13,Franzi Rinke & Natalie Lang,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,14 (184KG),13 (16.235KM),14 (16:37),,,,,,41
13,Celine Voß & Jule Paulsen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,16 (173KG),8 (16.601KM),17 (17:45),,,,,,41
15,Miriam Blaettler & Veronika Guessregen,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,21 (157KG),5 (16.867KM),18 (18:17),,,,,,44
16,Jennifer Morrice & Janin Steitz,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,18 (162KG),8 (16.601KM),19 (18:43),,,,,,45
17,Anja Kürzinger & Nina Gulde,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,11 (186KG),19 (15.166KM),16 (16:57),,,,,,46
18,Polina Dmitrovskaya & Mia Schütt,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,18 (162KG),11 (16.477KM),23 (24:06),,,,,,52
19,Marina Hellenthal & Kerstin Kukla,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,20 (160KG),18 (15.194KM),20 (18:56),,,,,,58
19,Anne A & Julia Achter,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,15 (180KG),21 (14.83KM),22 (20:19),,,,,,58
21,Denise Rintisch & Azadeh Ghavamy,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,22 (127KG),16 (15.229KM),21 (19:42),,,,,,59
22,Yoonji Jang & amy charlton,ATHX BERLIN 2025,Germany 🇩🇪,2025,Female,ATHX,Overall,23 (124KG),22 (14.774KM),24 (25:22),,,,,,69
1,Timm Witzke & Kimberly Günzel,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,1 (340KG),5 (17.958KM),2 (13:07),,,,,,8
2,Maximilian Brandl & Franziska Koch,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,7 (282KG),4 (17.98KM),1 (12:48),,,,,,12
3,Saskia Noack & Marc Ewers,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,4 (298KG),9 (17.631KM),5 (13:29),,,,,,18
4,Sina Bertelsbeck & Philip Heitmann,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,5 (290KG),6 (17.912KM),14 (15:38),,,,,,25
5,Ezzahra Mardoume & Nico Küttner,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,22 (235KG),2 (18.131KM),3 (13:18),,,,,,27
6,Giannina Pomilio & Angelo E,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,8 (278KG),11 (17.333KM),8 (14:22),,,,,,27
7,Karin Steininger & Alfred Leutl,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,6 (284KG),19 (16.655KM),6 (14:04),,,,,,31
8,Juri Maier & Greta Grothe,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,2 (309KG),13 (17.189KM),17 (15:58),,,,,,32
9,Fabian Eisenlauer & Jennifer Nikolaus,ATHX BERLIN 2025,Germany 🇩🇪,2025,Mixed,ATHX,Overall,29 (220KG),1 (19.693KM),4 (13:24),,,,,,34
