rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
110,Benjamin,Allen,Benjamin Allen,Male,,,https://ui-avatars.com/api/?name=B+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
111,Stephen,Bell,Stephen Bell,Male,United Kingdom,Big Ste,https://athxgames.com/storage/profile-photos/1aMSLkiksZpAAzoUdotISM09Zyk8NjcFMtoMSi7C.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
112,chris,Byrne,chris Byrne,Male,,,https://ui-avatars.com/api/?name=c+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
113,Mike,McFarland,Mike McFarland,Male,,,https://ui-avatars.com/api/?name=M+M&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
114,Andy,Leeding,Andy Leeding,Male,,,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
114,Mike,Catris,Mike Catris,Male,United Kingdom,,https://athxgames.com/storage/profile-photos/3BSKIa023oLnTe8nbuc8RpvMlARaIAHdiSpifqx4.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
116,James,Garner,James Garner,Male,United Kingdom,Jetts 24HR Fitness,https://athxgames.com/storage/profile-photos/Kpz0Gaf5gZ7ZnLYoeEw4oltZvKSnlQPjVGB1Hclf.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
117,Johnny,Arkle,Johnny Arkle,Male,United Kingdom,Sculpt Ashington,https://ui-avatars.com/api/?name=J+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
118,Dale,Johnson,Dale Johnson,Male,,,https://ui-avatars.com/api/?name=D+J&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
119,Cathal,Parkes,Cathal Parkes,Male,,,https://ui-avatars.com/api/?name=C+P&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
120,Adam,Bannister,Adam Bannister,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
121,Mark,Sims,Mark Sims,Male,,,https://ui-avatars.com/api/?name=M+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
122,Andrew,French,Andrew French,Male,,,https://athxgames.com/storage/profile-photos/Zp8P5TQbKio5U2F8nrkO3mALQ9AKcxqBswzfpTDW.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
123,Andrew,Brown,Andrew Brown,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
124,Jake,Maunders,Jake Maunders,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
125,Mike,Dunderdale,Mike Dunderdale,Male,United Kingdom,,https://ui-avatars.com/api/?name=M+D&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
126,Bernard,Hughes,Bernard Hughes,Male,,,https://ui-avatars.com/api/?name=B+H&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
127,James,Cornish,James Cornish,Male,,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
128,Jake,Wood,Jake Wood,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
129,Vinny,Kamara,Vinny Kamara,Male,,,https://athxgames.com/storage/profile-photos/omWEBCYW6R4UbcA5wagc75JQpTOsFXkNaW7PRe9n.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
130,Tim,Parish,Tim Parish,Male,United Kingdom,,https://ui-avatars.com/api/?name=T+P&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
131,Dan,Good,Dan Good,Male,United Kingdom,GPN,https://athxgames.com/storage/profile-photos/oKZyKxazqQhQSVGxXBcYScYiPV9NzfyXYT1rDoUt.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
132,Luke,Rogers,Luke Rogers,Male,,,https://ui-avatars.com/api/?name=L+R&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
133,Jamie,George,Jamie George,Male,,,https://ui-avatars.com/api/?name=J+G&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
134,Rob,Brown,Rob Brown,Male,,,https://ui-avatars.com/api/?name=R+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
135,David,Holden,David Holden,Male,United Kingdom,Frome town crossfit,https://ui-avatars.com/api/?name=D+H&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
136,Timothy,Duckett,Timothy Duckett,Male,,,https://ui-avatars.com/api/?name=T+D&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
137,Justin,Kirk,Justin Kirk,Male,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
