rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
10,India,Paine,India Paine,Female,,,https://ui-avatars.com/api/?name=I+P&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,10
10,Takiah,Brownlow,Takiah Brownlow,Female,,,https://ui-avatars.com/api/?name=T+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,10
13,Chloe,Streets,Chloe Streets,Female,,,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,13
1,Stephanie,Boggan,Stephanie Boggan,Female,United Kingdom,Phoenix fitness,https://athxgames.com/storage/profile-photos/xtVhKZfubqkPrG9mrDlwV5o4CeGGEb5QbF0hN2k4.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,06:55,,,,,,1
2,Sophie,Wawrzyniak,Sophie Wawrzyniak,Female,,,https://ui-avatars.com/api/?name=S+W&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,07:01,,,,,,2
3,Molly,Carmichael,Molly Carmichael,Female,,,https://ui-avatars.com/api/?name=M+C&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,07:14,,,,,,3
4,Jayne,Parker,Jayne Parker,Female,,,https://ui-avatars.com/api/?name=J+P&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,07:30,,,,,,4
5,Folawe,Abraham,Folawe Abraham,Female,,,https://ui-avatars.com/api/?name=F+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:03,,,,,,5
6,Heather,Redmond,Heather Redmond,Female,,,https://ui-avatars.com/api/?name=H+R&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:14,,,,,,6
7,Leah,Bromley,Leah Bromley,Female,United Kingdom,Simply gym,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,08:18,,,,,,7
