rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
36,Adam,Selmani,Adam Selmani,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,85KG,130KG,172KG,,
37,Jon,Moss,Jon Moss,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,80KG,172KG,130KG,,
38,Brian Høier,Andersen,Brian Høier Andersen,Male,,,https://ui-avatars.com/api/?name=B+H+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,90KG,120KG,165KG,,
39,Daniel,Albarracin,Daniel Albarracin,Male,,,https://ui-avatars.com/api/?name=D+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,70KG,140KG,160KG,,
39,jason,schoch,jason schoch,Male,,,https://ui-avatars.com/api/?name=j+s&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,70KG,130KG,170KG,,
39,Lukas,Ksoll,Lukas Ksoll,Male,,,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,87KG,120KG,163KG,,
42,Tobias,Bøndergaard,Tobias Bøndergaard,Male,,,https://ui-avatars.com/api/?name=T+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,80KG,120KG,161KG,,
43,Benjamin,Stender,Benjamin Stender,Male,Denmark,,https://ui-avatars.com/api/?name=B+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,76KG,120KG,162KG,,
44,Ronaldas,Aliubavicius,Ronaldas Aliubavicius,Male,,,https://ui-avatars.com/api/?name=R+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,75KG,135KG,145KG,,
45,Morten,Thulstrup,Morten Thulstrup,Male,Denmark,,https://ui-avatars.com/api/?name=M+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,57KG,125KG,160KG,,
46,Astrid,Høgedal,Astrid Høgedal,Male,,,https://ui-avatars.com/api/?name=A+H&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,65KG,125KG,150KG,,
47,Mathias Hjorth,Andersen,Mathias Hjorth Andersen,Male,Denmark,,https://ui-avatars.com/api/?name=M+H+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,63KG,115KG,160KG,,
48,Christopher,Reeves,Christopher Reeves,Male,South Africa,ARCA,https://athxgames.com/storage/profile-photos/ZiDT3F5srEJQ86ZUPkRwkaWFttf9tlJLDN1GBzA7.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,72KG,110KG,155KG,,
49,Rasmus,Jensen,Rasmus Jensen,Male,,,https://ui-avatars.com/api/?name=R+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,75KG,110KG,150KG,,
50,Andreas,Runge Vestergaard,Andreas Runge Vestergaard,Male,,,https://ui-avatars.com/api/?name=A+R+V&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,67KG,125KG,140KG,,
51,Max,Dancau,Max Dancau,Male,,,https://ui-avatars.com/api/?name=M+D&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,70KG,110KG,150KG,,
52,Arkadiusz,Grabowiec,Arkadiusz Grabowiec,Male,Poland,,https://athxgames.com/storage/profile-photos/DcDxVJbFUAev1A5w0ijyQapQd0ZJNomfqSMCQlMz.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,60KG,115KG,150KG,,
53,Brendan,OBrien,Brendan OBrien,Male,,,https://athxgames.com/storage/profile-photos/pT4FHVw1YZEwHm7kfoQrgRG7MH9YLkYAu8vGBuCV.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Strength,57KG,110KG,145KG,,
1,Arkadiusz,Grabowiec,Arkadiusz Grabowiec,Male,Poland,,https://athxgames.com/storage/profile-photos/DcDxVJbFUAev1A5w0ijyQapQd0ZJNomfqSMCQlMz.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.526KM,3.196KM
2,Sam,Morris,Sam Morris,Male,,,https://ui-avatars.com/api/?name=S+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.611KM
3,Yakup,Øzkir,Yakup Øzkir,Male,,,https://ui-avatars.com/api/?name=Y+%C3%98&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.835KM,2.674KM
4,Phil,Hesketh,Phil Hesketh,Male,United Kingdom,,https://ui-avatars.com/api/?name=P+H&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.48KM,2.986KM
5,PD,Savage,PD Savage,Male,,,https://ui-avatars.com/api/?name=P+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.834KM,3.594KM
6,Jeppe,Ormstrup,Jeppe Ormstrup,Male,,,https://ui-avatars.com/api/?name=J+O&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.531KM,3.873KM
7,Anton,Bayaryn,Anton Bayaryn,Male,Poland,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.402KM
8,Bevan,Jay,Bevan Jay,Male,,,https://ui-avatars.com/api/?name=B+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.921KM,2.466KM
9,Carl Erik ,Gustaf Karlsson ,Carl Erik  Gustaf Karlsson ,Male,,,https://ui-avatars.com/api/?name=C+E++G+K&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.689KM,2.687KM
10,Kasper Sølvstrøm,Jensen,Kasper Sølvstrøm Jensen,Male,,,https://ui-avatars.com/api/?name=K+S+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.669KM,3.653KM
11,Victor,Nielsen,Victor Nielsen,Male,Denmark,Butcher’s lab,https://ui-avatars.com/api/?name=V+N&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.306KM
12,Adam,Selmani,Adam Selmani,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.34KM,2.965KM
13,Max,Dancau,Max Dancau,Male,,,https://ui-avatars.com/api/?name=M+D&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.865KM,2.436KM
14,Andreas,Runge Vestergaard,Andreas Runge Vestergaard,Male,,,https://ui-avatars.com/api/?name=A+R+V&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.088KM,3.185KM
15,JECHOUX,TOMMY,JECHOUX TOMMY,Male,,,https://ui-avatars.com/api/?name=J+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.263KM
16,Cristiano,Silva,Cristiano Silva,Male,Portugal,QMR CrossFit,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.258KM
17,Klaus,Uggerhøj,Klaus Uggerhøj,Male,,,https://ui-avatars.com/api/?name=K+U&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.707KM,2.531KM
18,Hugo,Jansson,Hugo Jansson,Male,,,https://ui-avatars.com/api/?name=H+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.232KM
19,Karim,Djidel,Karim Djidel,Male,,,https://ui-avatars.com/api/?name=K+D&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.198KM
20,Dan,Andersen,Dan Andersen,Male,,,https://ui-avatars.com/api/?name=D+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.186KM
21,Julian,Kragh-Maschvitsz,Julian Kragh-Maschvitsz,Male,Denmark,Butcher’s lab,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.183KM
22,Brian Høier,Andersen,Brian Høier Andersen,Male,,,https://ui-avatars.com/api/?name=B+H+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.103KM
23,Morten,Nørgaard Pedersen,Morten Nørgaard Pedersen,Male,,,https://athxgames.com/storage/profile-photos/pyaQMwUiup0D6Cdkg53ikvMTOIrpcd5i4weKLxfT.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.093KM
24,Astrid,Høgedal,Astrid Høgedal,Male,,,https://ui-avatars.com/api/?name=A+H&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.036KM
25,Viktor,Munter,Viktor Munter,Male,,,https://ui-avatars.com/api/?name=V+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.6KM,2.418KM
25,Alexander,Andersen,Alexander Andersen,Male,,,https://ui-avatars.com/api/?name=A+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.018KM
27,Christoffer,Gudmundsson,Christoffer Gudmundsson,Male,,,https://ui-avatars.com/api/?name=C+G&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,3.013KM
28,Patrick,Nielsen,Patrick Nielsen,Male,,,https://athxgames.com/storage/profile-photos/t8f8osv7OA5noMMfpS9LgJrDHeKx1qSnH8ce0UqL.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.984KM
29,Brendan,OBrien,Brendan OBrien,Male,,,https://athxgames.com/storage/profile-photos/pT4FHVw1YZEwHm7kfoQrgRG7MH9YLkYAu8vGBuCV.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.421KM,2.552KM
30,Anton,Schjødt,Anton Schjødt,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.663KM,2.281KM
31,luca,bienz,luca bienz,Male,,,https://ui-avatars.com/api/?name=l+b&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.268KM,2.66KM
32,Mathias Hjorth,Andersen,Mathias Hjorth Andersen,Male,Denmark,,https://ui-avatars.com/api/?name=M+H+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.325KM,2.58KM
33,Pedro,Pereira,Pedro Pereira,Male,Portugal,QMR CrossFit,https://ui-avatars.com/api/?name=P+P&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.425KM,2.475KM
34,Benjamin,Stender,Benjamin Stender,Male,Denmark,,https://ui-avatars.com/api/?name=B+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.4KM,2.493KM
35,Nicolai,Mainz,Nicolai Mainz,Male,,,https://ui-avatars.com/api/?name=N+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2.384KM,2.507KM
36,Christopher,Reeves,Christopher Reeves,Male,South Africa,ARCA,https://athxgames.com/storage/profile-photos/ZiDT3F5srEJQ86ZUPkRwkaWFttf9tlJLDN1GBzA7.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.864KM
37,jason,schoch,jason schoch,Male,,,https://ui-avatars.com/api/?name=j+s&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.952KM,2.904KM
38,Markus,Spöhnmann,Markus Spöhnmann,Male,Germany,CrossFit Tübingen,https://athxgames.com/storage/profile-photos/PZDuHA2K2gtfLry0RyQ3gMCnHYpJl21oStVkptzO.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.801KM
39,Peter,Schnor,Peter Schnor,Male,,,https://ui-avatars.com/api/?name=P+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.881KM,2.912KM
40,Ronaldas,Aliubavicius,Ronaldas Aliubavicius,Male,,,https://ui-avatars.com/api/?name=R+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.754KM
41,Artur,Busz,Artur Busz,Male,Poland,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.737KM
42,Lukasz,Debek,Lukasz Debek,Male,Poland,Trained by Lucas,https://athxgames.com/storage/profile-photos/0k6DwTsViIc3O6QSrZHUwNYhjPK4buWOsDcxkO1H.jpg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.855KM,2.797KM
43,Morten,Thulstrup,Morten Thulstrup,Male,Denmark,,https://ui-avatars.com/api/?name=M+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.631KM
44,Tobias,Bøndergaard,Tobias Bøndergaard,Male,,,https://ui-avatars.com/api/?name=T+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.651KM,2.94KM
45,Jon,Moss,Jon Moss,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.894KM,2.694KM
46,Lee,Collins,Lee Collins,Male,,,https://ui-avatars.com/api/?name=L+C&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.571KM
47,Max,Rosenthal,Max Rosenthal,Male,,,https://ui-avatars.com/api/?name=M+R&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.505KM,3.006KM
48,Rasmus,Jensen,Rasmus Jensen,Male,,,https://ui-avatars.com/api/?name=R+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.35KM
49,Daniel,Albarracin,Daniel Albarracin,Male,,,https://ui-avatars.com/api/?name=D+A&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.81KM,2.504KM
50,Gustav,Falholt,Gustav Falholt,Male,,,https://ui-avatars.com/api/?name=G+F&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.232KM
51,Lukas,Ksoll,Lukas Ksoll,Male,,,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,1.574KM,2.609KM
52,Cheikh Tidiane,Thiam,Cheikh Tidiane Thiam,Male,,,https://ui-avatars.com/api/?name=C+T+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,2.176KM
53,Casper,Mortensen,Casper Mortensen,Male,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX Pro,Endurance,,,,2KM,1.939KM
1,Antonia,Kottulinsky,Antonia Kottulinsky,Female,,,https://ui-avatars.com/api/?name=A+K&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,60KG,140KG,145KG,,
1,Sabrina,Raahauge,Sabrina Raahauge,Female,,,https://ui-avatars.com/api/?name=S+R&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,60KG,130KG,155KG,,
3,Francoise,GOMEZ,Francoise GOMEZ,Female,France,Fitness Park,https://ui-avatars.com/api/?name=F+G&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,100KG,170KG,,
3,Thiefaine,Bernard,Thiefaine Bernard,Female,,,https://ui-avatars.com/api/?name=T+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,65KG,115KG,135KG,,
5,Karolina,Blomstergren,Karolina Blomstergren,Female,Sweden,High five functional gym,https://ui-avatars.com/api/?name=K+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,51KG,115KG,140KG,,
6,Hayley,Irwin,Hayley Irwin,Female,,,https://ui-avatars.com/api/?name=H+I&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,115KG,145KG,,
7,Lise,Hemmingsen,Lise Hemmingsen,Female,,,https://ui-avatars.com/api/?name=L+H&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,53KG,110KG,141KG,,
8,Hilal,Hamecher,Hilal Hamecher,Female,,,https://ui-avatars.com/api/?name=H+H&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,57KG,113KG,131KG,,
9,Pav,Johal,Pav Johal,Female,,,https://ui-avatars.com/api/?name=P+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,105KG,145KG,,
10,Minmin,Zhao,Minmin Zhao,Female,Sweden,,https://ui-avatars.com/api/?name=M+Z&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,43KG,122KG,125KG,,
11,Daisy,Taylor,Daisy Taylor,Female,,,https://ui-avatars.com/api/?name=D+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,48KG,115KG,123KG,,
12,Marie-Gabrielle,Rapatout,Marie-Gabrielle Rapatout,Female,,,https://ui-avatars.com/api/?name=M+R&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,51KG,105KG,125KG,,
13,Sofia,Nilsson,Sofia Nilsson,Female,Sweden,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,40KG,120KG,120KG,,
14,Dora,Illes,Dora Illes,Female,,,https://ui-avatars.com/api/?name=D+I&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,47KG,104KG,127KG,,
15,Greta,Mees,Greta Mees,Female,Germany,FlensFitness,https://ui-avatars.com/api/?name=G+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,42KG,104KG,130KG,,
16,Nicole,Johansson,Nicole Johansson,Female,Denmark,Butchers Lab,https://ui-avatars.com/api/?name=N+J&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,115KG,115KG,,
16,Rikke,Nielsen,Rikke Nielsen,Female,Denmark,,https://ui-avatars.com/api/?name=R+N&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,110KG,120KG,,
18,May-Brit,Bents,May-Brit Bents,Female,Germany,,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,53KG,100KG,120KG,,
19,Astrid,Nielsen,Astrid Nielsen,Female,,,https://ui-avatars.com/api/?name=A+N&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,50KG,100KG,120KG,,
19,Ninna ,Skakon ,Ninna  Skakon ,Female,,,https://ui-avatars.com/api/?name=N++S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,58KG,102KG,110KG,,
21,Nicole,Leinberger,Nicole Leinberger,Female,Germany,,https://ui-avatars.com/api/?name=N+L&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,47KG,90KG,130KG,,
22,Christina,Naideni,Christina Naideni,Female,Greece,,https://ui-avatars.com/api/?name=C+N&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,46KG,105KG,115KG,,
23,Aja,Søgaard,Aja Søgaard,Female,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,100KG,120KG,,
23,Emma,Sandberg,Emma Sandberg,Female,,,https://ui-avatars.com/api/?name=E+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,40KG,110KG,115KG,,
25,Laura,Valgreen,Laura Valgreen,Female,,,https://ui-avatars.com/api/?name=L+V&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,48KG,94KG,120KG,,
26,Lene,Thomsen,Lene Thomsen,Female,,,https://ui-avatars.com/api/?name=L+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,48KG,96KG,116KG,,
27,Carrie,Carlton,Carrie Carlton,Female,,,https://ui-avatars.com/api/?name=C+C&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,93KG,120KG,,
28,Gaia,Mannarella,Gaia Mannarella,Female,,,https://ui-avatars.com/api/?name=G+M&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,40KG,105KG,112KG,,
29,Stine,Sloth,Stine Sloth,Female,,,https://ui-avatars.com/api/?name=S+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,55KG,82KG,119KG,,
29,Gilda,Trapani,Gilda Trapani,Female,,,https://ui-avatars.com/api/?name=G+T&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,40KG,98KG,118KG,,
31,Nina,Nemcova,Nina Nemcova,Female,,,https://ui-avatars.com/api/?name=N+N&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,35KG,92KG,128KG,,
32,Camilla,Erlandsen,Camilla Erlandsen,Female,,,https://ui-avatars.com/api/?name=C+E&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,51KG,86KG,116KG,,
33,Claudia,Cristescu,Claudia Cristescu,Female,,,https://ui-avatars.com/api/?name=C+C&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,42KG,85KG,125KG,,
33,Freja,Hartvig,Freja Hartvig,Female,,,https://ui-avatars.com/api/?name=F+H&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,52KG,95KG,105KG,,
33,Kajsa,Svensson,Kajsa Svensson,Female,,,https://ui-avatars.com/api/?name=K+S&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,52KG,100KG,100KG,,
36,Camilla,Osaland,Camilla Osaland,Female,,,https://ui-avatars.com/api/?name=C+O&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,42KG,90KG,118KG,,
36,Linda,Kannuberg,Linda Kannuberg,Female,Denmark,FitnessX,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,45KG,90KG,115KG,,
38,Claudia,Luscombe-Whyte,Claudia Luscombe-Whyte,Female,,,https://ui-avatars.com/api/?name=C+L&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,50KG,108KG,90KG,,
38,Josephine,Lippert,Josephine Lippert,Female,Denmark,StudiJo,https://ui-avatars.com/api/?name=J+L&color=FFFFFF&background=000000,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,48KG,95KG,105KG,,
